title;rating;country;genre
Wild America;4.5;United States of America;Children's films
Total Recall;7.4;United States of America;Action films
Total Recall;7.4;México;Action films
Total Recall;7.4;United States of America;Adventure films
Total Recall;7.4;México;Adventure films
Total Recall;7.4;United States of America;Science fiction films
Total Recall;7.4;México;Science fiction films
Total Recall;7.4;United States of America;Action films
Total Recall;7.4;México;Action films
Total Recall;7.4;United States of America;Adventure films
Total Recall;7.4;México;Adventure films
Total Recall;7.4;United States of America;Science fiction films
Total Recall;7.4;México;Science fiction films
Per un pugno di dollari;8.2;Bundesrepublik Deutschland;Westerns
Per un pugno di dollari;8.2;Deutschland;Westerns
Per un pugno di dollari;8.2;Bundesrepublik Deutschland;Westerns
Per un pugno di dollari;8.2;Bundesrepublik Deutschland;Spaghetti Westerns
Per un pugno di dollari;8.2;Deutschland;Spaghetti Westerns
Per un pugno di dollari;8.2;Bundesrepublik Deutschland;Spaghetti Westerns
Per un pugno di dollari;8.2;Bundesrepublik Deutschland;Westerns
Per un pugno di dollari;8.2;Deutschland;Westerns
Per un pugno di dollari;8.2;Bundesrepublik Deutschland;Westerns
Per un pugno di dollari;8.2;Bundesrepublik Deutschland;Spaghetti Westerns
New Jersey Drive;6.3;United States of America;Drama films
New Jersey Drive;6.3;United States of America;Crime films
Dillinger;6.8;United States of America;Crime films
Dillinger;6.8;United States of America;Crime films
Dillinger;6.8;United States of America;Crime films
Dillinger;6.8;United States of America;Crime films
Dillinger;6.8;United States of America;Crime films
Dillinger;6.8;United States of America;Crime films
Dillinger;6.8;United States of America;Crime films
Dillinger;6.8;United States of America;Crime films
Dillinger;6.8;United States of America;Crime films
Dillinger;6.8;United States of America;Crime films
Dillinger;6.8;United States of America;Crime films
Dillinger;6.8;United States of America;Crime films
Foxes;5.9;United States of America;Drama films
Foxes;5.9;United States of America;Teen films
The Landlord;7.5;United States of America;Drama films
Rocky V;4.1;United States of America;Drama films
Rocky V;4.1;United States of America;Action films
Rocky V;4.1;United States of America;Drama films
Rocky V;4.1;United States of America;Action films
Rocky V;4.1;United States of America;Drama films
Rocky V;4.1;United States of America;Action films
Down by Law;7.6;Bundesrepublik Deutschland;Comedy films
Down by Law;7.6;Bundesrepublik Deutschland;Comedy films
Down by Law;7.6;Bundesrepublik Deutschland;Comedy films
Breakfast at Tiffany's;7.4;United States of America;Comedy films
Breakfast at Tiffany's;7.4;United States of America;Comedy films
Sunset Boulevard;9.3;United States of America;Drama films
Sunset Boulevard;9.3;United States of America;Film noir
Sunset Boulevard;9.3;United States of America;Drama films
Sunset Boulevard;9.3;United States of America;Film noir
Sunset Boulevard;9.3;United States of America;Drama films
Sunset Boulevard;9.3;United States of America;Film noir
Sunset Boulevard;9.3;United States of America;Drama films
Sunset Boulevard;9.3;United States of America;Film noir
Kramer vs. Kramer;8.1;United States of America;Drama films
Kramer vs. Kramer;8.1;United States of America;Drama films
Good Will Hunting;8.1;United States of America;Drama films
Good Will Hunting;8.1;United States of America;Drama films
Once Upon a Time in the West;9.1;United States of America;Drama films
Once Upon a Time in the West;9.1;Italia;Drama films
Once Upon a Time in the West;9.1;Repubblica Italiana;Drama films
Once Upon a Time in the West;9.1;United States of America;Action films
Once Upon a Time in the West;9.1;Italia;Action films
Once Upon a Time in the West;9.1;Repubblica Italiana;Action films
Once Upon a Time in the West;9.1;United States of America;Spaghetti Westerns
Once Upon a Time in the West;9.1;Italia;Spaghetti Westerns
Once Upon a Time in the West;9.1;Repubblica Italiana;Spaghetti Westerns
Once Upon a Time in the West;9.1;United States of America;Drama films
Once Upon a Time in the West;9.1;Italia;Drama films
Once Upon a Time in the West;9.1;Repubblica Italiana;Drama films
Once Upon a Time in the West;9.1;United States of America;Action films
Once Upon a Time in the West;9.1;Italia;Action films
Once Upon a Time in the West;9.1;Repubblica Italiana;Action films
Once Upon a Time in the West;9.1;United States of America;Spaghetti Westerns
Once Upon a Time in the West;9.1;Italia;Spaghetti Westerns
Once Upon a Time in the West;9.1;Repubblica Italiana;Spaghetti Westerns
Once Upon a Time in the West;9.1;United States of America;Drama films
Once Upon a Time in the West;9.1;Italia;Drama films
Once Upon a Time in the West;9.1;Repubblica Italiana;Drama films
Once Upon a Time in the West;9.1;United States of America;Action films
Once Upon a Time in the West;9.1;Italia;Action films
Once Upon a Time in the West;9.1;Repubblica Italiana;Action films
Once Upon a Time in the West;9.1;United States of America;Spaghetti Westerns
Once Upon a Time in the West;9.1;Italia;Spaghetti Westerns
Once Upon a Time in the West;9.1;Repubblica Italiana;Spaghetti Westerns
A Man for All Seasons;7.7;United Kingdom of Great Britain and Northern Ireland;Drama films
A Man for All Seasons;7.7;United Kingdom of Great Britain and Northern Ireland;Biographical films
Dawn of the Dead;8.6;United States of America;Action films
Dawn of the Dead;8.6;Italia;Action films
Dawn of the Dead;8.6;Repubblica Italiana;Action films
Dawn of the Dead;8.6;United States of America;Horror films
Dawn of the Dead;8.6;Italia;Horror films
Dawn of the Dead;8.6;Repubblica Italiana;Horror films
Dawn of the Dead;8.6;United States of America;Science fiction films
Dawn of the Dead;8.6;Italia;Science fiction films
Dawn of the Dead;8.6;Repubblica Italiana;Science fiction films
Dawn of the Dead;8.6;United States of America;Post-apocalyptic films
Dawn of the Dead;8.6;Italia;Post-apocalyptic films
Dawn of the Dead;8.6;Repubblica Italiana;Post-apocalyptic films
Dawn of the Dead;8.6;United States of America;Action films
Dawn of the Dead;8.6;Italia;Action films
Dawn of the Dead;8.6;Repubblica Italiana;Action films
Dawn of the Dead;8.6;United States of America;Horror films
Dawn of the Dead;8.6;Italia;Horror films
Dawn of the Dead;8.6;Repubblica Italiana;Horror films
Dawn of the Dead;8.6;United States of America;Science fiction films
Dawn of the Dead;8.6;Italia;Science fiction films
Home Alone 2: Lost in New York;4.5;United States of America;Comedy films
Home Alone 2: Lost in New York;4.5;United States of America;Mystery films
Home Alone 2: Lost in New York;4.5;United States of America;Christmas films
Home Alone 2: Lost in New York;4.5;United States of America;Comedy films
Home Alone 2: Lost in New York;4.5;United States of America;Mystery films
Home Alone 2: Lost in New York;4.5;United States of America;Christmas films
Home Alone 2: Lost in New York;4.5;United States of America;Comedy films
Home Alone 2: Lost in New York;4.5;United States of America;Mystery films
Home Alone 2: Lost in New York;4.5;United States of America;Christmas films
Star Trek: First Contact;7.6;United States of America;Action films
Star Trek: First Contact;7.4;United States of America;Action films
Star Trek: First Contact;710;United States of America;Action films
Star Trek: First Contact;5/5;United States of America;Action films
Star Trek: First Contact;8.1;United States of America;Action films
Star Trek: First Contact;3,4/5;United States of America;Action films
Star Trek: First Contact;3,3/5;United States of America;Action films
Star Trek: First Contact;3.6/5;United States of America;Action films
Star Trek: First Contact;7.111;United States of America;Action films
Star Trek: First Contact;7.87;United States of America;Action films
Star Trek: First Contact;7.6;United States of America;Adventure films
Star Trek: First Contact;7.4;United States of America;Adventure films
Star Trek: First Contact;710;United States of America;Adventure films
Star Trek: First Contact;5/5;United States of America;Adventure films
Star Trek: First Contact;8.1;United States of America;Adventure films
Star Trek: First Contact;3,4/5;United States of America;Adventure films
Star Trek: First Contact;3,3/5;United States of America;Adventure films
Star Trek: First Contact;3.6/5;United States of America;Adventure films
Star Trek: First Contact;7.111;United States of America;Adventure films
Star Trek: First Contact;7.87;United States of America;Adventure films
Star Trek: First Contact;7.6;United States of America;Science fiction films
Star Trek: First Contact;7.4;United States of America;Science fiction films
Star Trek: First Contact;710;United States of America;Science fiction films
Star Trek: First Contact;5/5;United States of America;Science fiction films
Star Trek: First Contact;8.1;United States of America;Science fiction films
Star Trek: First Contact;3,4/5;United States of America;Science fiction films
Star Trek: First Contact;3,3/5;United States of America;Science fiction films
Star Trek: First Contact;3.6/5;United States of America;Science fiction films
Star Trek: First Contact;7.111;United States of America;Science fiction films
Star Trek: First Contact;7.87;United States of America;Science fiction films
Star Trek: First Contact;7.6;United States of America;Action films
Star Trek: First Contact;7.4;United States of America;Action films
Star Trek: First Contact;710;United States of America;Action films
Star Trek: First Contact;5/5;United States of America;Action films
Star Trek: First Contact;8.1;United States of America;Action films
Star Trek: First Contact;3,4/5;United States of America;Action films
Star Trek: First Contact;3,3/5;United States of America;Action films
Star Trek: First Contact;3.6/5;United States of America;Action films
Star Trek: First Contact;7.111;United States of America;Action films
Star Trek: First Contact;7.87;United States of America;Action films
Star Trek: First Contact;7.6;United States of America;Adventure films
Star Trek: First Contact;7.4;United States of America;Adventure films
Star Trek: First Contact;710;United States of America;Adventure films
Star Trek: First Contact;5/5;United States of America;Adventure films
Star Trek: First Contact;8.1;United States of America;Adventure films
Star Trek: First Contact;3,4/5;United States of America;Adventure films
Star Trek: First Contact;3,3/5;United States of America;Adventure films
Star Trek: First Contact;3.6/5;United States of America;Adventure films
Star Trek: First Contact;7.111;United States of America;Adventure films
Star Trek: First Contact;7.87;United States of America;Adventure films
Star Trek: First Contact;7.6;United States of America;Science fiction films
Star Trek: First Contact;7.4;United States of America;Science fiction films
Star Trek: First Contact;710;United States of America;Science fiction films
Star Trek: First Contact;5/5;United States of America;Science fiction films
