name;country;gross;director;budget
Tom & Viv;United States;538534.0; Brian  Gilbert  (director);7000000.0
Tom & Viv;United States;538534.0; Brian  Gilbert  (director);7000000.0
Tom and Huck;United States;;Peter Hewitt (director);
Tombstone;United States;56500000.0; George  P.  Cosmatos;25000000.0
Tommy Boy;United States;;Peter Segal;
Tomorrow Never Dies;United Kingdom;333000000.0; Roger  Spottiswoode;110000000.0
Tomorrow Never Dies;United Kingdom;333000000.0; Roger  Spottiswoode;110000000.0
Tomorrow Never Dies;United States;333000000.0; Roger  Spottiswoode;110000000.0
Tomorrow Never Dies;United States;333000000.0; Roger  Spottiswoode;110000000.0
Top Gun;United States;357100000.0; Tony  Scott;15000000.0
Top Hat;United States;3200000.0; Mark  Sandrich;609000.0
Total Eclipse;Belgium;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;Belgium;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;Belgium;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;Belgium;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;Belgium;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;France;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;France;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;France;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;France;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;France;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;Italy;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;Italy;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;Italy;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;Italy;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;Italy;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;United Kingdom;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;United Kingdom;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;United Kingdom;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;United Kingdom;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;United Kingdom;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;United States;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;United States;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;United States;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;United States;340139.0; Agnieszka  Holland;6780000.0
Total Eclipse;United States;340139.0; Agnieszka  Holland;6780000.0
Touch;United States;387069.0; Paul  Schrader;
Touch of Evil;United States;2200000.0; Orson  Welles;829000.0
Touki Bouki;Senegal;;Djibril Diop Mambéty;
Toy Story;United States;373000000.0; John  Lasseter;30000000.0
Trainspotting;United Kingdom;72000000.0; Danny  Boyle;1500000.0
Trainspotting;United Kingdom;72000000.0; Danny  Boyle;1500000.0
Trial and Error;United States;14598571.0; Jonathan  Lynn;25000000.0
Trial by Jury;United States;6971777.0; Heywood  Gould;
True Crime;United States;;Pat Verducci;
True Lies;United States;378900000.0; James  Cameron;100.0
True Romance;United States;12600000.0; Tony  Scott;12500000.0
Trust;United States;;Hal Hartley;
Truth or Consequences, N.M.;United States;122046.0; Kiefer  Sutherland;
Turbo: A Power Rangers Movie;United States;9600000.0;Shuki Levy;
Turbo: A Power Rangers Movie;United States;9600000.0;David Winning;
Turbulence;United States;11500000.0; Robert  Butler  (director);55000000.0
Turbulence;United States;11500000.0;Robert Butler (director);55000000.0
Twilight;United States;15100000.0; Robert  Benton;20000000.0
Twin Town;United Kingdom;;Kevin Allen (director);
Twisted;United States;;Seth Michael Donsky;
Twister;United States;495700000.0; Jan  de  Bont;88.0
Two Bits;United States;26282.0; James  Foley  (director);
Two Deaths;United Kingdom;;Nicolas Roeg;
Two If by Sea;United States;10700000.0; Bill  Bennett  (director);
Two Much;Spain;13600000.0; Fernando  Trueba;24000000.0
Two Much;Spain;13600000.0; Fernando  Trueba;24000000.0
Two Much;Spain;13600000.0; Fernando  Trueba;24000000.0
Two Much;United States;13600000.0; Fernando  Trueba;24000000.0
Two Much;United States;13600000.0; Fernando  Trueba;24000000.0
Two Much;United States;13600000.0; Fernando  Trueba;24000000.0
U Turn;United States;6600000.0; Oliver  Stone;19000000.0
U Turn;United States;6600000.0;Oliver Stone;19000000.0
U.S. Marshals;United States;102400000.0; Stuart  Baird;45000000.0
Ulee's Gold;United States;9054736.0; Victor  Nuñez;2700000.0
Under Siege;United States;;Andrew Davis (director);
Under Siege 2: Dark Territory;United States;105000000.0; Geoff  Murphy;60000000.0
Under the Domim Tree;Israel;;Eli Cohen (actor);
Underground;Bulgaria;171082.0; Emir  Kusturica;12500000.0
Underground;Bulgaria;171082.0; Emir  Kusturica;12500000.0
Underground;Bulgaria;171082.0; Emir  Kusturica;12500000.0
Underground;Bulgaria;171082.0; Emir  Kusturica;12500000.0
Underground;Bulgaria;171082.0; Emir  Kusturica;12500000.0
Underground;Bulgaria;171082.0; Emir  Kusturica;12500000.0
Underground;Bulgaria;171082.0; Emir  Kusturica;12500000.0
Underground;Czech Republic;171082.0; Emir  Kusturica;12500000.0
Underground;Czech Republic;171082.0; Emir  Kusturica;12500000.0
Underground;Czech Republic;171082.0; Emir  Kusturica;12500000.0
Underground;Czech Republic;171082.0; Emir  Kusturica;12500000.0
Underground;Czech Republic;171082.0; Emir  Kusturica;12500000.0
Underground;Czech Republic;171082.0; Emir  Kusturica;12500000.0
Underground;Czech Republic;171082.0; Emir  Kusturica;12500000.0
Underground;France;171082.0; Emir  Kusturica;12500000.0
Underground;France;171082.0; Emir  Kusturica;12500000.0
Underground;France;171082.0; Emir  Kusturica;12500000.0
Underground;France;171082.0; Emir  Kusturica;12500000.0
Underground;France;171082.0; Emir  Kusturica;12500000.0
Underground;France;171082.0; Emir  Kusturica;12500000.0
Underground;France;171082.0; Emir  Kusturica;12500000.0
Underground;Germany;171082.0; Emir  Kusturica;12500000.0
Underground;Germany;171082.0; Emir  Kusturica;12500000.0
Underground;Germany;171082.0; Emir  Kusturica;12500000.0
Underground;Germany;171082.0; Emir  Kusturica;12500000.0
